name,lat,lon,country
Fillmore,34.39916,-118.91815,US
Bisbee,31.44815,-109.92841,US
Buckeye,33.37032,-112.58378,US
Bullhead City,35.14778,-114.5683,US
Camp Verde,34.56364,-111.85432,US
Casa Grande,32.8795,-111.75735,US
Casas Adobes,32.32341,-110.9951,US
Catalina,32.50556,-110.92111,US
Catalina Foothills,32.29785,-110.9187,US
Cave Creek,33.83333,-111.95083,US
Chandler,33.30616,-111.84125,US
Chino Valley,34.75752,-112.45378,US
Coolidge,32.97784,-111.51762,US
Corona de Tucson,31.96536,-110.77564,US
Cottonwood,34.73919,-112.00988,US
Deer Valley,33.68393,-112.13488,US
Douglas,31.34455,-109.54534,US
Drexel Heights,32.14119,-111.02843,US
El Mirage,33.61309,-112.3246,US
Eloy,32.7559,-111.55484,US
Flagstaff,35.19807,-111.65127,US
Florence,33.03145,-111.38734,US
Flowing Wells,32.29396,-111.00982,US
Fortuna Foothills,32.65783,-114.41189,US
Fountain Hills,33.61171,-111.71736,US
Gilbert,33.35283,-111.78903,US
Glendale,33.53865,-112.18599,US
Globe,33.39422,-110.7865,US
Gold Camp,33.29367,-111.30429,US
Golden Valley,35.22333,-114.22301,US
Goodyear,33.43532,-112.35821,US
Green Valley,31.85425,-110.9937,US
Guadalupe,33.37088,-111.96292,US
Kayenta,36.72778,-110.25458,US
Kingman,35.18944,-114.05301,US
Lake Havasu City,34.4839,-114.32245,US
Laveen,33.36282,-112.16932,US
Litchfield Park,33.49337,-112.35794,US
Marana,32.43674,-111.22538,US
Maricopa,33.05811,-112.04764,US
Maryvale,33.50199,-112.17765,US
Mesa,33.42227,-111.82264,US
New River,33.91587,-112.13599,US
Nogales,31.34038,-110.93425,US
Oro Valley,32.39091,-110.96649,US
Page,36.91472,-111.45583,US
Paradise Valley,33.53115,-111.94265,US
Paulden,34.88558,-112.46823,US
Payson,34.23087,-111.32514,US
Peoria,33.5806,-112.23738,US
Phoenix,33.44838,-112.07404,US
Picture Rocks,32.34591,-111.24621,US
Prescott,34.54002,-112.4685,US
Prescott Valley,34.61002,-112.31572,US
Queen Creek,33.24866,-111.6343,US
Rio Rico,31.47148,-110.97648,US
Safford,32.83395,-109.70758,US
Sahuarita,31.95758,-110.95565,US
San Luis,32.487,-114.78218,US
Scottsdale,33.50921,-111.89903,US
Sedona,34.86974,-111.76099,US
Show Low,34.25421,-110.02983,US
Sierra Vista,31.55454,-110.30369,US
Snowflake,34.51337,-110.07845,US
Somerton,32.59644,-114.70968,US
South Tucson,32.19952,-110.96842,US
Summit,32.06702,-110.95148,US
Sun City,33.59754,-112.27182,US
Sun City West,33.66198,-112.34127,US
Sun Lakes,33.21116,-111.87542,US
Surprise,33.63059,-112.33322,US
Tanque Verde,32.25174,-110.73731,US
Tempe,33.41477,-111.90931,US
Tempe Junction,33.41421,-111.94348,US
Three Points,32.07675,-111.31371,US
Tolleson,33.45004,-112.25932,US
Tuba City,36.13499,-111.23986,US
Tucson,32.22174,-110.92648,US
Tucson Estates,32.18758,-111.09093,US
Vail,32.04786,-110.71203,US
Wickenburg,33.96864,-112.72962,US
Williamson,34.69002,-112.54101,US
Winslow,35.02419,-110.69736,US
Youngtown,33.59393,-112.30294,US
Yuma,32.72532,-114.6244,US
Acton,34.46999,-118.19674,US
Adelanto,34.58277,-117.40922,US
Agoura,34.14306,-118.73787,US
Agoura Hills,34.13639,-118.77453,US
Agua Caliente,38.32408,-122.48804,US
Alameda,37.77099,-122.26087,US
Alamo,37.8502,-122.03218,US
Albany,37.88687,-122.29775,US
Alhambra,34.09529,-118.12701,US
Aliso Viejo,33.56504,-117.72712,US
Alondra Park,33.88946,-118.33091,US
Alpine,32.83505,-116.76641,US
Alta Sierra,35.73126,-118.5539,US
Alta Sierra,39.14156,-121.05384,US
Altadena,34.18973,-118.13118,US
Alum Rock,37.36605,-121.82718,US
American Canyon,38.17492,-122.2608,US
Anaheim,33.83529,-117.9145,US
Antelope,38.70824,-121.32995,US
Antioch,38.00492,-121.80579,US
Apple Valley,34.50083,-117.18588,US
Aptos,36.97717,-121.8994,US
Arcadia,34.13973,-118.03534,US
Arroyo Grande,35.11859,-120.59073,US
Artesia,33.86585,-118.08312,US
Arvin,35.20913,-118.82843,US
Ashland,37.69465,-122.11385,US
Atascadero,35.48942,-120.67073,US
Atherton,37.46133,-122.19774,US
Atwater Village,34.1164,-118.25646,US
Atwater,37.34772,-120.60908,US
Auburn,38.89657,-121.07689,US
August,37.97881,-121.26217,US
Avenal,36.00412,-120.12903,US
Avocado Heights,34.03612,-117.99118,US
Azusa,34.13362,-117.90756,US
Bakersfield,35.37329,-119.01871,US
Baldwin Park,34.08529,-117.9609,US
Banning,33.92557,-116.87641,US
Barstow,34.89859,-117.02282,US
Barstow Heights,34.86971,-117.05615,US
Bay Point,38.02909,-121.96163,US
Bear Valley Springs,35.15913,-118.62842,US
Beaumont,33.92946,-116.97725,US
Bel Air,34.08334,-118.44869,US
Bell,33.97751,-118.18702,US
Bell Gardens,33.96529,-118.15146,US
Bellflower,33.88168,-118.11701,US
Belmont,37.52021,-122.2758,US
Ben Lomond,37.08911,-122.08635,US
Benicia,38.04937,-122.15858,US
Berkeley,37.87159,-122.27275,US
Bermuda Dunes,33.7428,-116.28918,US
Beverly Hills,34.07362,-118.40036,US
Big Bear City,34.26112,-116.84503,US
Big Bear Lake,34.2439,-116.91142,US
Blackhawk,37.82076,-121.90774,US
Bloomington,34.07029,-117.39588,US
Blythe,33.6103,-114.59635,US
Bonita,32.65783,-117.03003,US
Bostonia,32.80755,-116.93642,US
Boyle Heights,34.0339,-118.20535,US
Boyes Hot Springs,38.3138,-122.48193,US
Brawley,32.97866,-115.53027,US
Brea,33.91668,-117.90006,US
Brentwood,37.93187,-121.69579,US
Brentwood,34.05195,-118.47397,US
Buellton,34.6136,-120.19265,US
Buena Park,33.86751,-117.99812,US
Burbank,34.18084,-118.30897,US
Burlingame,37.5841,-122.36608,US
Calabasas,34.15778,-118.63842,US
Calexico,32.67895,-115.49888,US
California City,35.1258,-117.9859,US
Calipatria,33.1256,-115.51415,US
Calistoga,38.5788,-122.57971,US
Calimesa,34.0039,-117.06198,US
Camarillo,34.21639,-119.0376,US
Cambria,35.56414,-121.08075,US
Cameron Park,38.66879,-120.98716,US
Campbell,37.28717,-121.94996,US
Canoga Park,34.20112,-118.59814,US
Canyon Country,34.42333,-118.47203,US
Canyon Lake,33.68502,-117.27309,US
Capitola,36.97523,-121.95329,US
Carlsbad,33.15809,-117.35059,US
Carmichael,38.61713,-121.32828,US
Carpinteria,34.39888,-119.51846,US
Carson,33.83141,-118.28202,US
Castaic,34.48888,-118.62287,US
Castro Valley,37.6941,-122.08635,US
Castroville,36.76579,-121.758,US
Cathedral City,33.77974,-116.46529,US
Ceres,37.59493,-120.95771,US
Century City,34.05557,-118.41786,US
Cerritos,33.85835,-118.06479,US
Charter Oak,34.10306,-117.84589,US
Chatsworth,34.25723,-118.6012,US
Cherry Valley,33.97252,-116.97725,US
Cherryland,37.67938,-122.1033,US
Chico,39.72849,-121.83748,US
Chinatown,37.7966,-122.40858,US
Chino,34.01223,-117.68894,US
Chino Hills,33.9938,-117.75888,US
Chowchilla,37.123,-120.26018,US
Chula Vista,32.64005,-117.0842,US
Citrus,34.11501,-117.89173,US
Citrus Heights,38.70712,-121.28106,US
Claremont,34.09668,-117.71978,US
Clayton,37.94103,-121.93579,US
Clearlake,38.95823,-122.62637,US
Cloverdale,38.80546,-123.01722,US
Clovis,36.82523,-119.70292,US
Coachella,33.6803,-116.17389,US
Coalinga,36.13968,-120.36015,US
Colton,34.0739,-117.31365,US
Colusa,39.21433,-122.00942,US
Commerce,34.00057,-118.15979,US
Compton,33.89585,-118.22007,US
Concord,37.97798,-122.03107,US
Corcoran,36.09801,-119.5604,US
Corning,39.92766,-122.17916,US
Corona,33.87529,-117.56644,US
Coronado,32.68589,-117.18309,US
Corte Madera,37.92548,-122.52748,US
Costa Mesa,33.64113,-117.91867,US
Cotati,38.32686,-122.70721,US
Coto De Caza,33.60419,-117.58699,US
Country Club,37.96881,-121.34078,US
Covina,34.09001,-117.89034,US
Crestline,34.24195,-117.2856,US
Cudahy,33.96057,-118.18535,US
Culver City,34.02112,-118.39647,US
Cupertino,37.323,-122.03218,US
Cypress,33.81696,-118.03729,US
Daly City,37.70577,-122.46192,US
Dana Point,33.46697,-117.69811,US
Danville,37.82159,-121.99996,US
Davis,38.54491,-121.74052,US
Del Aire,33.91613,-118.36952,US
Delano,35.76884,-119.24705,US
Delhi,37.43216,-120.77854,US
Desert Hot Springs,33.96173,-116.50353,US
Diamond Bar,34.02862,-117.81034,US
Diamond Springs,38.69463,-120.81494,US
Dinuba,36.54328,-119.38707,US
Discovery Bay,37.90854,-121.60023,US
Dixon,38.44546,-121.8233,US
Dos Palos,36.98606,-120.62657,US
Downey,33.94001,-118.13257,US
Duarte,34.13945,-117.97729,US
Dublin,37.70215,-121.93579,US
Durham,39.64627,-121.79998,US
Earlimart,35.88412,-119.27233,US
East Rancho Dominguez,33.89807,-118.19535,US
East Foothills,37.38105,-121.81745,US
East Hemet,33.74002,-116.93891,US
East La Mirada,33.92446,-117.98895,US
East Los Angeles,34.0239,-118.17202,US
East Palo Alto,37.46883,-122.14108,US
East Pasadena,34.13814,-118.07384,US
East Porterville,36.05745,-118.97566,US
East San Gabriel,34.09168,-118.09118,US
El Cajon,32.79477,-116.96253,US
El Centro,32.792,-115.56305,US
El Cerrito,37.91576,-122.31164,US
El Cerrito Corona,33.84057,-117.52283,US
El Dorado Hills,38.68574,-121.08217,US
El Granada,37.50272,-122.46942,US
El Monte,34.06862,-118.02757,US
El Rio,34.23578,-119.16383,US
El Segundo,33.91918,-118.41647,US
El Sobrante,37.97715,-122.29525,US
Elk Grove,38.4088,-121.37162,US
Elverta,38.71379,-121.46273,US
Emeryville,37.83132,-122.28525,US
Encinitas,33.03699,-117.29198,US
Encino,34.15917,-118.50119,US
Escalon,37.79781,-120.99792,US
Escondido,33.11921,-117.08642,US
Eucalyptus Hills,32.87977,-116.94669,US
Exeter,36.29606,-119.14205,US
Fair Oaks,38.64463,-121.27217,US
Fairfax,37.98715,-122.58887,US
Fairfield,38.24936,-122.03997,US
Fairview,37.67854,-122.0458,US
Fallbrook,33.37642,-117.25115,US
Farmersville,36.29773,-119.20678,US
Firebaugh,36.85884,-120.45601,US
Florin,38.49602,-121.40884,US
Folsom,38.67796,-121.17606,US
Fontana,34.09223,-117.43505,US
Foothill Farms,38.67877,-121.35114,US
Foothill Ranch,33.68641,-117.66088,US
Fort Bragg,39.44572,-123.80529,US
Fort Irwin,35.26275,-116.68475,US
Foster City,37.55855,-122.27108,US
Fountain Valley,33.70918,-117.95367,US
Fowler,36.63051,-119.67847,US
Fremont,37.54827,-121.98857,US
Fresno,36.74773,-119.77237,US
Fullerton,33.87029,-117.92534,US
Galt,38.25464,-121.29995,US
Garden Acres,37.96381,-121.22939,US
Garden Grove,33.77391,-117.94145,US
Gardena,33.88835,-118.30896,US
Garnet,33.927,-116.477,US
Gilroy,37.00578,-121.56828,US
Glen Avon,34.01168,-117.48477,US
Glendale,34.14251,-118.25508,US
Glendora,34.13612,-117.86534,US
Gold River,38.62629,-121.24662,US
Golden Hills,35.14247,-118.49036,US
Goleta,34.43583,-119.82764,US
Gonzales,36.50663,-121.44438,US
Good Hope,33.76474,-117.26698,US
Grand Terrace,34.0339,-117.31365,US
Granite Bay,38.76323,-121.16384,US
Grass Valley,39.21906,-121.06106,US
Greenacres,35.38329,-119.10983,US
Greenfield,36.3208,-121.24381,US
Gridley,39.36378,-121.69358,US
Grover Beach,35.12164,-120.62128,US
Guadalupe,34.97164,-120.57184,US
Gustine,37.25772,-120.99882,US
Hacienda Heights,33.99307,-117.96868,US
Half Moon Bay,37.46355,-122.42859,US
Hanford,36.32745,-119.64568,US
Hawaiian Gardens,33.8314,-118.07284,US
Hawthorne,33.9164,-118.35257,US
Hayward,37.66882,-122.0808,US
Healdsburg,38.61047,-122.86916,US
Hemet,33.74761,-116.97307,US
Hercules,38.01714,-122.28858,US
Hermosa Beach,33.86224,-118.39952,US
Hesperia,34.42639,-117.30088,US
Hidden Valley Lake,38.80796,-122.55832,US
Highland,34.12834,-117.20865,US
Hillsborough,37.5741,-122.37942,US
Hollister,36.85245,-121.4016,US
Hollywood,34.09834,-118.32674,US
Holtville,32.81116,-115.38026,US
Home Gardens,33.87807,-117.52088,US
Homeland,33.74308,-117.1092,US
Hughson,37.59688,-120.86604,US
Huntington Beach,33.6603,-117.99923,US
Huntington Park,33.98168,-118.22507,US
Huron,36.20273,-120.10292,US
Imperial,32.84755,-115.56944,US
Imperial Beach,32.58394,-117.11308,US
Indian Wells,33.71791,-116.34311,US
Indio,33.7207,-116.21677,US
Inglewood,33.96168,-118.35313,US
Interlaken,36.95134,-121.73384,US
Ione,38.35269,-120.93272,US
Irvine,33.66946,-117.82311,US
Isla Vista,34.41333,-119.86097,US
Jamul,32.717,-116.87613,US
Joshua Tree,34.13473,-116.31307,US
Kensington,37.91048,-122.28025,US
Kentfield,37.95215,-122.5572,US
Kerman,36.72356,-120.05988,US
Keyes,37.5566,-120.91549,US
King City,36.21274,-121.12603,US
Kingsburg,36.51384,-119.55402,US
Koreatown,34.05779,-118.30091,US
La Cañada Flintridge,34.19917,-118.18785,US
La Habra,33.93196,-117.94617,US
La Habra Heights,33.96085,-117.95062,US
La Jolla,32.84727,-117.2742,US
La Mesa,32.76783,-117.02308,US
La Mirada,33.91724,-118.01201,US
La Palma,33.8464,-118.04673,US
La Presa,32.70811,-116.99725,US
La Puente,34.02001,-117.94951,US
La Quinta,33.66336,-116.31001,US
La Riviera,38.56685,-121.3569,US
La Verne,34.10084,-117.76784,US
Ladera Heights,33.99418,-118.37535,US
Ladera Ranch,33.57086,-117.63561,US
Lafayette,37.88576,-122.11802,US
Laguna,38.42102,-121.42384,US
Laguna Beach,33.54225,-117.78311,US
Laguna Hills,33.61252,-117.71283,US
Laguna Niguel,33.52253,-117.70755,US
Laguna Woods,33.6103,-117.72533,US
Lake Arrowhead,34.24834,-117.18921,US
Lake Elsinore,33.66808,-117.32726,US
Lake Forest,33.64697,-117.68922,US
Lake Los Angeles,34.61249,-117.82812,US
Lakeland Village,33.63863,-117.34393,US
Lakeside,32.85727,-116.92225,US
Lakewood,33.85363,-118.13396,US
Lamont,35.25968,-118.91427,US
Lancaster,34.69804,-118.13674,US
Larkspur,37.93409,-122.53525,US
Las Flores,34.03723,-118.63592,US
Las Flores,33.58808,-117.62672,US
Lathrop,37.8227,-121.27661,US
Lawndale,33.88724,-118.35257,US
Lemon Grove,32.74255,-117.03142,US
Lemoore,36.30078,-119.78291,US
Lennox,33.93807,-118.35258,US
Lincoln,38.89156,-121.29301,US
Linda,39.12767,-121.5508,US
Lindsay,36.20301,-119.08816,US
Live Oak,36.98356,-121.98052,US
Live Oak,39.27572,-121.65997,US
Livingston,37.38688,-120.72353,US
Livermore,37.68187,-121.76801,US
Lodi,38.1302,-121.27245,US
Loma Linda,34.04835,-117.26115,US
Lomita,33.79224,-118.31507,US
Lompoc,34.63915,-120.45794,US
Long Beach,33.76696,-118.18923,US
Loomis,38.82129,-121.193,US
Los Alamitos,33.80307,-118.07256,US
Los Altos,37.38522,-122.11413,US
Los Altos Hills,37.37966,-122.13746,US
Los Angeles,34.05223,-118.24368,US
Los Banos,37.05828,-120.84992,US
Los Gatos,37.22661,-121.97468,US
Los Osos,35.31109,-120.8324,US
Los Serranos,33.97279,-117.70811,US
Lucerne Valley,34.44389,-116.96781,US
Lynwood,33.93029,-118.21146,US
Madera,36.96134,-120.06072,US
Madera Acres,37.01911,-120.06683,US
Magalia,39.81211,-121.57831,US
Malibu,34.02577,-118.7804,US
Mammoth Lakes,37.64855,-118.97208,US
Manhattan Beach,33.88474,-118.41091,US
Manteca,37.79743,-121.21605,US
Marina,36.6844,-121.80217,US
Marina del Rey,33.98162,-118.45371,US
Martinez,38.01937,-122.13413,US
Marysville,39.14573,-121.59135,US
Mayflower Village,34.11501,-118.00979,US
Maywood,33.98668,-118.18535,US
McFarland,35.67801,-119.22927,US
Mead Valley,33.83335,-117.29615,US
Mecca,33.57219,-116.0782,US
Mendota,36.75356,-120.38156,US
Menifee,33.72835,-117.14642,US
Menlo Park,37.45383,-122.18219,US
Mentone,34.07001,-117.13448,US
Merced,37.30216,-120.48297,US
Midway City,33.74474,-117.98923,US
Mill Valley,37.90604,-122.54498,US
Millbrae,37.59855,-122.38719,US
Milpitas,37.42827,-121.90662,US
Jurupa Valley,33.99251,-117.51644,US
Mira Mesa,32.9156,-117.14392,US
Mira Monte,34.43361,-119.28511,US
Mission District,37.75993,-122.41914,US
Mission Viejo,33.60002,-117.672,US
Modesto,37.6391,-120.99688,US
Monrovia,34.14806,-117.99895,US
Montclair,34.07751,-117.68978,US
Montebello,34.00946,-118.10535,US
Montecito,34.43666,-119.63208,US
Monterey,36.60024,-121.89468,US
Monterey Park,34.06251,-118.12285,US
Moorpark,34.28556,-118.88204,US
Moraga,37.83493,-122.12969,US
Moreno Valley,33.93752,-117.23059,US
Morgan Hill,37.1305,-121.65439,US
Morro Bay,35.36581,-120.8499,US
Mountain House,37.78326,-121.54273,US
Mountain View,37.38605,-122.08385,US
Murrieta,33.55391,-117.21392,US
Muscoy,34.15418,-117.34421,US
Napa,38.29714,-122.28553,US
National City,32.67811,-117.0992,US
Newark,37.52966,-122.04024,US
Newman,37.31383,-121.02076,US
Newport Beach,33.61891,-117.92895,US
Nipomo,35.04275,-120.476,US
Norco,33.93113,-117.54866,US
North Auburn,38.93129,-121.08189,US
North Fair Oaks,37.47438,-122.19663,US
North Highlands,38.68574,-121.37217,US
North Hollywood,34.17223,-118.37897,US
Northridge,34.22834,-118.53675,US
Norwalk,33.90224,-118.08173,US
Novato,38.10742,-122.5697,US
Nuevo,33.80141,-117.14587,US
Oak Hills,34.38313,-117.38135,US
Oak Park,34.17917,-118.76287,US
Oakdale,37.76659,-120.84715,US
Oakland,37.80437,-122.2708,US
Oakley,37.99742,-121.71245,US
Oasis,33.46586,-116.09889,US
Oceano,35.09886,-120.61239,US
Oceanside,33.19587,-117.37948,US
Oildale,35.41968,-119.01955,US
Ojai,34.44805,-119.24289,US
Olivehurst,39.09545,-121.55219,US
Ontario,34.06334,-117.65089,US
Orange,33.78779,-117.85311,US
Orange Cove,36.62439,-119.31373,US
Orangevale,38.67851,-121.22578,US
Orcutt,34.86526,-120.436,US
Orinda,37.87715,-122.17969,US
Orland,39.74738,-122.19637,US
Orosi,36.54495,-119.28734,US
Oroville,39.51394,-121.55776,US
Oxnard,34.1975,-119.17705,US
Pacific Palisades,34.04806,-118.52647,US
Pacifica,37.61383,-122.48692,US
Pacific Grove,36.61774,-121.91662,US
Palermo,39.43544,-121.53802,US
Palm Desert,33.72255,-116.37697,US
Palm Springs,33.8303,-116.54529,US
Palmdale,34.57943,-118.11646,US
Palo Alto,37.44188,-122.14302,US
Palos Verdes Estates,33.80105,-118.39245,US
Paradise,39.75961,-121.62192,US
Paramount,33.88946,-118.15979,US
Parkway,38.49602,-121.45884,US
Parlier,36.61162,-119.52707,US
Pasadena,34.14778,-118.14452,US
Paso Robles,35.62664,-120.691,US
Patterson,37.4716,-121.12966,US
Pedley,33.97529,-117.47588,US
Perris,33.78252,-117.22865,US
Petaluma,38.23242,-122.63665,US
Phelan,34.42611,-117.57228,US
Pico Rivera,33.98307,-118.09673,US
Piedmont,37.82437,-122.23163,US
Pinole,38.00437,-122.29886,US
Pismo Beach,35.14275,-120.64128,US
Pittsburg,38.02798,-121.88468,US
Piñon Hills,34.43333,-117.64672,US
Placentia,33.87224,-117.87034,US
Placerville,38.72963,-120.79855,US
Pleasant Hill,37.94798,-122.0608,US
Pleasanton,37.66243,-121.87468,US
Plumas Lake,39.02073,-121.55802,US
Pollock Pines,38.76158,-120.58611,US
Pomona,34.05529,-117.75228,US
Port Hueneme,34.14778,-119.19511,US
Portola Hills,33.67919,-117.63116,US
Porterville,36.06523,-119.01677,US
Poway,32.96282,-117.03586,US
Prunedale,36.77579,-121.66967,US
Quartz Hill,34.64526,-118.21813,US
Ramona,33.04171,-116.86808,US
Rancho Cordova,38.58907,-121.30273,US
Rancho Cucamonga,34.1064,-117.59311,US
Rancho Mirage,33.73974,-116.41279,US
Rancho Murieta,38.50185,-121.09467,US
Rancho Palos Verdes,33.74446,-118.38702,US
Rancho Penasquitos,32.95949,-117.11531,US
Rancho San Diego,32.74727,-116.9353,US
Rancho Santa Margarita,33.64086,-117.6031,US
Redlands,34.05557,-117.18254,US
Redondo Beach,33.84918,-118.38841,US
Redwood City,37.48522,-122.23635,US
Redwood Shores,37.53188,-122.24802,US
Reedley,36.59634,-119.4504,US
Reseda,34.20112,-118.53647,US
Rialto,34.1064,-117.37032,US
Richmond,37.93576,-122.34775,US
Ridgecrest,35.62246,-117.6709,US
Rio Del Mar,36.96828,-121.90023,US
Rio Linda,38.69101,-121.44857,US
Ripon,37.74159,-121.12438,US
Riverbank,37.73604,-120.93549,US
Riverside,33.95335,-117.39616,US
Rocklin,38.79073,-121.23578,US
Rodeo,38.03298,-122.26691,US
Rohnert Park,38.33964,-122.7011,US
Rolling Hills Estates,33.78779,-118.35813,US
Rosamond,34.86414,-118.16341,US
Rosedale,35.38357,-119.14538,US
Roseland,38.42213,-122.72804,US
Rosemead,34.08057,-118.07285,US
Rosemont,38.55185,-121.36467,US
Roseville,38.75212,-121.28801,US
Rossmoor,33.78557,-118.08506,US
Rowland Heights,33.97612,-117.90534,US
Rubidoux,33.99613,-117.4056,US
Sacramento,38.58157,-121.4944,US
Saint Helena,38.50519,-122.47026,US
Salida,37.70576,-121.08494,US
Salinas,36.67774,-121.6555,US
San Anselmo,37.97465,-122.56164,US
San Bernardino,34.10834,-117.28977,US
San Bruno,37.63049,-122.41108,US
San Carlos,37.50716,-122.26052,US
San Clemente,33.42697,-117.61199,US
San Diego,32.71571,-117.16472,US
San Diego Country Estates,33.00671,-116.78364,US
San Dimas,34.10668,-117.80673,US
San Fernando,34.28195,-118.43897,US
San Francisco,37.77493,-122.41942,US
San Gabriel,34.09611,-118.10583,US
San Jacinto,33.78391,-116.95864,US
San Jose,37.33939,-121.89496,US
San Juan Capistrano,33.50169,-117.66255,US
San Leandro,37.72493,-122.15608,US
San Lorenzo,37.67412,-122.13321,US
San Luis Obispo,35.28275,-120.65962,US
San Marcos,33.14337,-117.16614,US
San Marino,34.1214,-118.10646,US
San Martin,37.08495,-121.61022,US
San Mateo,37.56299,-122.32553,US
San Pablo,37.96215,-122.34553,US
San Pedro,33.73585,-118.29229,US
San Rafael,37.97353,-122.53109,US
San Ramon,37.77993,-121.97802,US
Sanger,36.70801,-119.55597,US
Santa Ana,33.74557,-117.86783,US
Santa Barbara,34.42083,-119.69819,US
Santa Clara,37.35411,-121.95524,US
Santa Clarita,34.39166,-118.54259,US
Santa Cruz,36.97412,-122.0308,US
Santa Fe Springs,33.94724,-118.08535,US
Santa Maria,34.95303,-120.43572,US
Santa Monica,34.01949,-118.49138,US
Santa Paula,34.35417,-119.05927,US
Santa Rosa,38.44047,-122.71443,US
Santee,32.83838,-116.97392,US
Saranap,37.88492,-122.07607,US
Saratoga,37.26383,-122.02301,US
Sausalito,37.85909,-122.48525,US
Sawtelle,34.0363,-118.44949,US
Scotts Valley,37.05106,-122.01468,US
Seal Beach,33.74141,-118.10479,US
Seaside,36.61107,-121.85162,US
Sebastopol,38.40214,-122.82388,US
Selma,36.57078,-119.61208,US
North Hills,34.23639,-118.48472,US
Shadow Hills,34.26195,-118.35175,US
Shafter,35.50051,-119.27178,US
Sherman Oaks,34.15112,-118.44925,US
Sierra Madre,34.16167,-118.05285,US
Signal Hill,33.80446,-118.16785,US
Simi Valley,34.26945,-118.78148,US
Solana Beach,32.99115,-117.27115,US
Soledad,36.42469,-121.32632,US
Solvang,34.59582,-120.13765,US
Sonoma,38.29186,-122.45804,US
Soquel,36.98801,-121.95663,US
South El Monte,34.05195,-118.04673,US
South Gate,33.95474,-118.21202,US
South Lake Tahoe,38.93324,-119.98435,US
South Oroville,39.481,-121.536,US
South Pasadena,34.11612,-118.15035,US
South San Francisco,37.65466,-122.40775,US
South San Gabriel,34.04915,-118.09462,US
South San Jose Hills,34.01279,-117.90478,US
South Whittier,33.95015,-118.03917,US
South Yuba City,39.11656,-121.63913,US
Spring Valley,32.74477,-116.99892,US
Stanford,37.42411,-122.16608,US
Stanton,33.80252,-117.99312,US
Stockton,37.9577,-121.29078,US
Strawberry,37.89687,-122.50886,US
Studio City,34.14862,-118.39647,US
Suisun,38.23825,-122.04024,US
Sun City,33.70919,-117.19726,US
Sunland,34.26695,-118.3023,US
Sunnyslope,34.01196,-117.43338,US
Sunnyvale,37.36883,-122.03635,US
Sylmar,34.30778,-118.44925,US
Taft,35.14247,-119.45651,US
Tamalpais Valley,37.87965,-122.54581,US
Tara Hills,37.99353,-122.31636,US
Tehachapi,35.13219,-118.44897,US
Temecula,33.49364,-117.14836,US
Temple City,34.10723,-118.05785,US
Templeton,35.54969,-120.706,US
Thermalito,39.51128,-121.58692,US
Thousand Oaks,34.17056,-118.83759,US
Thousand Palms,33.82002,-116.39029,US
Tiburon,37.87354,-122.45664,US
Tierra Buena,39.14878,-121.66691,US
Topanga,34.09362,-118.60147,US
Torrance,33.83585,-118.34063,US
Tracy,37.73987,-121.42618,US
Truckee,39.32796,-120.18325,US
Tujunga,34.25223,-118.28841,US
Tulare,36.20773,-119.34734,US
Turlock,37.49466,-120.84659,US
Tustin,33.74585,-117.82617,US
North Tustin,33.76446,-117.79394,US
Twentynine Palms,34.13556,-116.05417,US
Ukiah,39.15017,-123.20778,US
Union City,37.59577,-122.01913,US
Universal City,34.1389,-118.35341,US
Upland,34.09751,-117.64839,US
Vacaville,38.35658,-121.98774,US
Valencia,34.44361,-118.60953,US
Valinda,34.04529,-117.94367,US
Valle Vista,33.7478,-116.89336,US
Vallejo,38.10409,-122.25664,US
Valley Center,33.21837,-117.0342,US
Van Nuys,34.18667,-118.44897,US
Vandenberg Village,34.70832,-120.46766,US
Venice,33.99084,-118.46008,US
Ventura,34.27834,-119.29317,US
Victorville,34.53611,-117.29116,US
Villa Park,33.81446,-117.81311,US
Vincent,34.50055,-118.11646,US
Visalia,36.33023,-119.29206,US
Vista,33.20004,-117.24254,US
Waldon,37.92631,-122.05552,US
Walnut,34.02029,-117.86534,US
Walnut Creek,37.90631,-122.06496,US
Walnut Park,33.96807,-118.22507,US
Waterford,37.64132,-120.76048,US
Watsonville,36.91023,-121.75689,US
West Athens,33.92335,-118.30341,US
West Carson,33.82168,-118.29257,US
West Rancho Dominguez,33.8939,-118.27063,US
West Covina,34.06862,-117.93895,US
West Hollywood,34.09001,-118.36174,US
West Puente Valley,34.05168,-117.9684,US
West Sacramento,38.58046,-121.53023,US
Westlake Village,34.14584,-118.80565,US
Westminster,33.75918,-118.00673,US
Westmont,33.9414,-118.3023,US
Whittier,33.97918,-118.03284,US
Wildomar,33.59891,-117.28004,US
Williams,39.15461,-122.14942,US
Willowbrook,33.91696,-118.25507,US
Willows,39.52433,-122.19359,US
Wilmington,33.78002,-118.26257,US
Wilton,38.41186,-121.27217,US
Windsor,38.54713,-122.81638,US
Winnetka,34.21334,-118.57203,US
Winters,38.52491,-121.9708,US
Winter Gardens,32.83116,-116.93336,US
Winton,37.38938,-120.61325,US
Woodcrest,33.88224,-117.35727,US
Woodlake,36.41356,-119.09872,US
Woodland,38.67852,-121.7733,US
Woodland Hills,34.16834,-118.60592,US
Woodside,37.42994,-122.25386,US
Yorba Linda,33.88863,-117.81311,US
Yuba City,39.14045,-121.61691,US
Yucaipa,34.03363,-117.04309,US
